pageName;user;ultimamodif;;;;
PSGC:Aplicaciones:MIS_COMPRAS_DETALLADAS:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGS:Aplicaciones:SISLOGZ:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGC:Aplicaciones:KCENTI_CAPRABO:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
CAPR:Aplicaciones:VINCLE:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSPA:Aplicaciones:GBIGER:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGS:Aplicaciones:INFOLOG:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGC:Aplicaciones:AREACLIENTECPB:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGC:Aplicaciones:KHANSEL:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGC:Aplicaciones:PLANOGRAMAS:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
CAPR:Aplicaciones:ESKER:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGC:Aplicaciones:EPAYCARD:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSPA:Aplicaciones:EROSKI.ES:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGS:Aplicaciones:GOLDMILE:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGC:Aplicaciones:ALFRESCO_PROMOCIONES:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSES:Aplicaciones:IBM_P8:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGC:Aplicaciones:MDP:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSES:Aplicaciones:ARTIFACTORY:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSES:Aplicaciones:CLIENTETIENDA_WS_GERSOA2:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGC:Aplicaciones:KERMES:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGC:Aplicaciones:ESPACIOCLIENTE:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGC:Aplicaciones:KDEUS:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSES:Aplicaciones:HILO_MUSICAL:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGS:Aplicaciones:IKLOG_ZGZ_PDA:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSPA:Aplicaciones:EBBIS:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSPA:Aplicaciones:FIREWALL_FORUM:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGC:Aplicaciones:GTE:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSPA:Aplicaciones:SIGUE:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGS:Aplicaciones:IKLOG_ELORRIO:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGC:Aplicaciones:COMPRA_ONLINE_EROSKI:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSES:Aplicaciones:ESTADISTICAS_CORPORATIVAS-DISTRIBUIDAS:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGC:Aplicaciones:KOSPARAM:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
NOVALUE:Aplicaciones:PRUEBA:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSES:Aplicaciones:NEO:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSPA:Aplicaciones:GESCAJA:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSPA:Aplicaciones:EXCELSIOR:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGC:Aplicaciones:KCENTI:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSES:Aplicaciones:WEBCACHE_176_177:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
CAPR:Aplicaciones:ENIGMA:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSPA:Aplicaciones:WAPO:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGC:Aplicaciones:ELIKA:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSES:Aplicaciones:SYSLOG:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSPA:Aplicaciones:REDENCION:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGC:Aplicaciones:GESPICKING:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGC:Aplicaciones:INTEKA:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSES:Aplicaciones:VOIP:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSPA:Aplicaciones:DISCOVERER_FORUM:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGC:Aplicaciones:PENTAHO-MDP:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSES:Servidores:SLX00010135:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGC:Servidores:KLX86850001_VM:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
CAPRABO:Servidores:CAT2K3CVS01:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSES:Aplicaciones:ADM_TAREAS_LINUX:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGC:Aplicaciones:BPM_-_RONDA_DIGITAL:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSES:Servidores:SAS00010101:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGC:Servidores:NUBE-EXT-VUSION-VUSION:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSES:Aplicaciones:GERSOA_HYPERIC:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGS:Aplicaciones:SISMANT:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSPA:Aplicaciones:SAP_FORTIUS:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSES:Servidores:SLX00010404:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGC:Aplicaciones:DESCUENTO_EMPLEADO:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
CAPRABO:Servidores:CAT2K3CVS02:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSES:Servidores:SHM00010100:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSES:Servidores:SLX00010405:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGS:Servidores:NUBE-GC-EROSKI-ALISAMIENTO:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGS:Aplicaciones:EDIWIN6:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSES:Servidores:SHM00010101:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
CAPRABO:Servidores:CAT2K3ESK01:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGS:Servidores:SLX00010328:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSPA:Aplicaciones:CONTENSERVER_MASTERCARD:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSPA:Aplicaciones:DWH_TABLONGBI:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
CAPRABO:Servidores:CAT2K3ESS01:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSPA:Aplicaciones:IBMCOGNOS:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGC:Aplicaciones:BOTON:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSPA:Aplicaciones:GESTION_DEL_TALENTO:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSPA:Aplicaciones:CONTENT_SERVER_SAP_RETO:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSPA:Aplicaciones:SETEF:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSES:Aplicaciones:EKIPEDIA:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGC:Aplicaciones:GESTION_ONLINE_CPB_(ABONOS_CPB):Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGS:Aplicaciones:SPHINX:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGC:Aplicaciones:AREAPRIVADA:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGC:Aplicaciones:WEBDAV_DE_AREACLIENTE:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGS:Aplicaciones:RDF-HORIZONTE:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSES:Servidores:SLX00010413:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
CAPRABO:Servidores:CAT2K3FSRV03:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGC:Aplicaciones:INDICADORES:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGC:Aplicaciones:CBC_NESTLE:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSPA:Aplicaciones:G7_TRAVEL:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGC:Aplicaciones:CRMECO:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGS:Aplicaciones:SPECMANAGER-PLATAFORMA:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGC:Servidores:SLX00010161:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSES:Servidores:SLX00010415:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
CAPRABO:Servidores:KNT70000006:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGC:Servidores:NUBE-K8S-EROSKI-ARIN:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
CAPR:Aplicaciones:WEBTP_CADUCABLES:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGC:Aplicaciones:ELECTROADM:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSES:Servidores:SLX00010283:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGC:Aplicaciones:EROSKISMSDR:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSES:Aplicaciones:DENODO:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSPA:Aplicaciones:WSCOGECO:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSPA:Aplicaciones:APORTACIONES_VOLUNTARIAS_G7:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSPA:Aplicaciones:SOCIOSOROAPI:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
CAPR:Aplicaciones:WEBTP:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
CAPRABO:Servidores:LDAPCON:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSPA:Aplicaciones:TOTEM_FORUM:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGC:Aplicaciones:SOFIA:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSES:Aplicaciones:RPA:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSES:Aplicaciones:NAGIOS_CHECK_MK:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSES:Aplicaciones:MERCATOR:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSPA:Aplicaciones:ENTREVAL:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSPA:Aplicaciones:TRAVEL:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSES:Servidores:SLX00010417:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGC:Aplicaciones:TICKET_DETALLADO:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
CAPRABO:Servidores:MIC:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSES:Servidores:KLX00010007:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSES:Servidores:NUBE-K8S-EROSKI-CICD:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSPA:Aplicaciones:POWERWATT:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSPA:Aplicaciones:ENTREVUTIL:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSPA:Aplicaciones:SAP_ADS:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSES:Aplicaciones:NAC_ARUBA:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
CAPRABO:Servidores:ABRERA:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSES:Servidores:KLX00010008:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSPA:Servidores:SAX00010581:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGS:Aplicaciones:DISCOVERER_GESPLAT:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSPA:Aplicaciones:ORDENA:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSPA:Servidores:SLX00010427:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSPA:Servidores:SLX00010313:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSPA:Aplicaciones:STOCK_PROVEEDORES_FORUM:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
CAPRABO:Servidores:PHOENIX-LCH:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGC:Servidores:SLX00010170:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSES:Aplicaciones:COPROYER:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSPA:Aplicaciones:SITEF:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSPA:Aplicaciones:DISCOVERER_CONSUMO:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSPA:Servidores:SLX00010166:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
CAPRABO:Servidores:CAT2K3SQLMOBINT:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSES:Aplicaciones:NOVELL_NDS:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSPA:Aplicaciones:INTRASTAT:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
CAPRABO:Servidores:NUBE-EXT-MRM-MRM:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGS:Aplicaciones:DISCOVERER_SISLOGDA:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSPA:Aplicaciones:SOCECA:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGS:Servidores:SAS00010010:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSPA:Servidores:SLX00010167:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSPA:Servidores:SLX00010432:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGC:Servidores:NUBE-GC-EROSKI-AVANTE:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSES:Aplicaciones:MERCAT:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSES:Aplicaciones:ANSIBLE:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSPA:Aplicaciones:SAP_HIBRYS:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGS:Aplicaciones:DISCOVERER_SISLOGM:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSPA:Aplicaciones:SOCIOS_DE_CONSUMO:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGS:Servidores:SAS00010011:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSPA:Servidores:SLX00010168:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSES:Aplicaciones:GOANYWHERE:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
CAPRABO:Servidores:LAB-ELORRIOW7:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSES:Aplicaciones:AUDITORIAS:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGS:Aplicaciones:ALTIA_CONTROL_TOWER_(ACT):Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSPA:Aplicaciones:SOCIOS_DE_CUOTA:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSPA:Aplicaciones:GESJUR:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGS:Servidores:SAS00010013:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSPA:Servidores:SLX00010169:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSES:Servidores:SLX00010434:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSES:Servidores:SAX00010710:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSES:Aplicaciones:FTP-SFTP:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGC:Aplicaciones:GISAWEB:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSPA:Aplicaciones:ALCINA:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSES:Servidores:SLX00010435:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGC:Aplicaciones:STOCK_ONLINE:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSES:Aplicaciones:PROXY_FORTIGATE:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSES:Aplicaciones:MBAM:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGS:Aplicaciones:EQUIRED:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSES:Aplicaciones:CLIENTETIENDA-CPB_WS_GERSOA2:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSPA:Aplicaciones:SCIIF:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSES:Servidores:SLX00010436:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGS:Aplicaciones:DISCOVERER_SISLOGB:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSPA:Aplicaciones:CITRIX_FRANGO:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGS:Aplicaciones:DISCOVERER_SISLOGW:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGC:Aplicaciones:ELECTROVENTA:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSPA:Aplicaciones:ENFORMA:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSES:Servidores:SLX00010174:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSES:Servidores:SLX00010437:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSES:Aplicaciones:ADFS_OFFICE365:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGS:Aplicaciones:ECOM_WEBLOGIC:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSPA:Aplicaciones:WINCOR_PASARELA:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGS:Aplicaciones:DISCOVERER_SISLOGZ:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSPA:Aplicaciones:COGECO:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSPA:Servidores:SLX00010175:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSES:Servidores:SLX00010438:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGS:Aplicaciones:DAMA:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGS:Aplicaciones:GESPLAT:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGC:Aplicaciones:AFOROS:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGS:Aplicaciones:VOICE_CONSOLE_5.4:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGS:Aplicaciones:CAPRABO:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSES:Servidores:SLX00010176:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSES:Servidores:SLX00010439:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGC:Aplicaciones:LEANFRESCOS_PROVEEDORES:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSPA:Servidores:SLX00010462:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGS:Aplicaciones:SISLOGDA:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGC:Aplicaciones:MKTCLOUD:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGS:Aplicaciones:TMS8_TMWEB:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGC:Aplicaciones:DOCONLINE:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSES:Aplicaciones:COCAM:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSPA:Aplicaciones:SAP_HR_-_SIRGO:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSPA:Servidores:SAX00010161:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSES:Servidores:SLX00010177:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGC:Servidores:SLX00010441:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGC:Aplicaciones:LEANFRESCOS_GESTOR:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGS:Aplicaciones:EDIWIN7-CLOUD:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGC:Aplicaciones:VAXTOR:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSPA:Servidores:SLX00010140:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
CAPR:Aplicaciones:VIDEOVIGILANCIA:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
CAPRABO:Servidores:CALYPSODES:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGC:Aplicaciones:SURFING:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSPA:Aplicaciones:TECNOPREVEN:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSPA:Servidores:SAX00010180:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGC:Servidores:SLX00010178:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGC:Servidores:SLX00010442:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGS:Aplicaciones:GESEDI:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSES:Aplicaciones:GLPI:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSPA:Servidores:SLX00010141:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSPA:Servidores:SLX00010322:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
CAPRABO:Servidores:CAT2K3WSMOB01:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSPA:Servidores:SAX00010190:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGC:Servidores:SLX00010179:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSES:Servidores:SLX00010443:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGC:Aplicaciones:EXCELM:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGS:Aplicaciones:JBOSS_ELORRIO:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSPA:Servidores:SLX00010226:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
CAPRABO:Servidores:FILESERVER:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
CAPRABO:Servidores:CAT2K3WSNET01:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSPA:Servidores:SAX00010191:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSES:Servidores:SLX00010188:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGC:Servidores:SLX00010444:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSES:Aplicaciones:TITAN:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSPA:Servidores:APLICACIONES-PRO:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGC:Aplicaciones:KOSBDC:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSPA:Aplicaciones:MO:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGC:Aplicaciones:VGAMA:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSES:Servidores:SLX00010189:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGC:Servidores:SLX00010445:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGS:Aplicaciones:METABASE_TRANSPORTE:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGC:Aplicaciones:ECOMMERCE_CAPRABOACASA:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSPA:Servidores:SLX00010255:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGS:Aplicaciones:WEBLOG_CARGA_CAMION:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
CAPR:Aplicaciones:COCINA_CENTRALIZADA:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
CAPRABO:Servidores:KNT70000007:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGC:Aplicaciones:GREDISA_ARQUITECTURA_TECNICA:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSPA:Aplicaciones:GESGRUPO:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSES:Servidores:SLX00010190:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGS:Servidores:SLX00010446:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
CAPR:Aplicaciones:CORREO_SMTP:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGS:Aplicaciones:SISLOGW:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSPA:Aplicaciones:INFOVIAJES-INTRAVE:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
CAPRABO:Servidores:CAT2KWSIN01:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSES:Aplicaciones:ALMACENAMIENTO_HITACHI:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSES:Servidores:AVALANCHE63:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSPA:Servidores:DATABASE-PRO:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSES:Aplicaciones:CLOUDERA:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGC:Servidores:ADCLIENT:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSPA:Aplicaciones:INFORECO:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSPA:Servidores:SAX00010220:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSES:Servidores:SLX00010191:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSPA:Servidores:SLX00010449:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGS:Aplicaciones:CUADRO_DE_MANDO:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGS:Aplicaciones:IKLOG_ZGZ:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSES:Aplicaciones:KUBERNETES_SUSE_RANCHER:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
CAPRABO:Servidores:CAT2KWSIN02:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGC:Aplicaciones:ECOCC:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSES:Aplicaciones:HYPER-V:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSPA:Servidores:SAX00010221:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSES:Servidores:SLX00010192:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
CAPR:Aplicaciones:AS400SAP_SAP:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGS:Aplicaciones:SISLOGML:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSPA:Aplicaciones:FORUM-FIDELIZACION:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSES:Aplicaciones:ALMACENAMIENTO_IBM_TPC:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSPA:Servidores:FRONTAL-PRO:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGS:Aplicaciones:PORGANIAPI:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSES:Aplicaciones:CITRIX_ZUREKIN:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
PSGC:Servidores:ADPROMO:Inventario;soporte.herramientas;10/03/2025 9:57;;;;
